Power step ∆P (Up or down) (dB),"All combinations of PUSCH and PUCCH, PUSCH/PUCCH and SRS transitions between sub-frames, PRACH (dB)"
ΔP < 2,± 3.0
2 ≤ ΔP < 3,± 4.0
3 ≤ ΔP < 4,± 5.0
4 ≤ ΔP < 10,± 6.0
10 ≤ ΔP < 15,± 8.0
15 ≤ ΔP,± 9.0
"NOTE 1:The requirements apply with ue-BeamLockFunction enabled.NOTE 2:For PUSCH to PUSCH transitions with the allocated resource blocks fixed in frequency and no transmission gaps other than those generated by downlink subframes, guard periods: for a power step ΔP = 1 dB, the relative power tolerance for transmission is ± 1.0 dB.",
