Parameter,,Unit,Cell 1Note1,,Cell 2Note1,,
,,,T1,T2,T1,T2,
BWchannel,"Config 1,2",MHz,"3: NPRB,c = 15",,,"3: NPRB,c = 15",
BWP BW,,MHz,"3: NPRB,c = 15",,,"3: NPRB,c = 15",
PDSCH Reference measurement channel,,,SR.1.2 FDD,,,SR.1.2 FDD,
CORESET Reference Channel,,,CR.1.3 FDD,,,CR.1.3 FDD,
SSB Configuration,,,SSB.13 FR1,,,SSB.13 FR1,
IoNote1,"Config 1, 2",dBm/2.7 MHz,-66.81,-66.81,-66.81,-66.81,
NOTE 1:Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves.,,,,,,,
