,
TDD with UL/DL configuration 0,60
TDD with UL/DL configuration 1,40
TDD with UL/DL configuration 2,20
TDD with UL/DL configuration 3,30
TDD with UL/DL configuration 4,20
TDD with UL/DL configuration 5,10
TDD with UL/DL configuration 6,50
Otherwise,100
