DCI format,Search Space,Transmission scheme of NPDSCH corresponding to NPDCCH
DCI format N2,Type-1 Common,"If the number of NPBCH antenna ports is one, Single-antenna port, port 2000 is used (see Clause 16.4.1.1), otherwise Transmit diversity (see Clause 16.4.1.2)."
