Test number,Bandwidth,Reference Channel,OCNG Pattern,Propagation Condition,Antenna configuration and correlation Matrix,Reference value,,UE DL category
,,,,,,Pm-an (%),SNR (dB),
1,10 MHz,R.19,OP.1 TDD,EPA5,2 x 1 Low,0.1,8.6,"0, 1bis"
