Tests,Dual connectivity capability where the tests apply,Dual connectivity configuration from the selected CA capbility where the tests apply,Dual connectivity Bandwidth combination to be tested in priority order
"Dual connectivity test with 3CCs in Clause 8.2.1.4.3A, 8.7.6",Any one of the supported dual connectivity capabilities with largest aggregated dual connectivity bandwidth combination,Any one of the supported FDD dual connectvity configurations with the largest aggregated dual connectivity bandwidth combimation,Largest dual connectivity aggregated bandwidth combination
"NOTE 1:The applicability and test rules are specified in this table, unless otherwise stated.NOTE 2:Number of the supported bandwidth combinations to be tested from each selected DC or CA configuration is 1.",,,
