Test num.,Band-width,Referencechannel,OCNG pattern,Propa-gation condi-tion,Correlation matrix and antenna config.,Reference value,,UE cate-gory
,,,,,,Fraction of maximum throughput (%),SNR (dB),
1,10 MHz,R.36 FDD,OP.1 FDD,EPA5,4x2 Low,70,14.7,≥2
Note 1:Void.,,,,,,,,
