Tests,CA capability where the tests apply,CA configuration from the selected CA capbility where the tests apply,CA Bandwidth combination to be tested in priority order
CA tests with 2CCs in Clause 12.8,Any one of the supported CA capabilities with largest aggregated CA bandwidth combination,Any one of the supported FDD CA configurations with largest aggregated CA bandwidth combination,Largest aggregated CA bandwidth combination
