Test,Reference channel,OCNG Pattern,PropagationConditions,CorrelationMatrix andAntennaConfiguration,Reference value,,UECategory
,,,,,Fraction ofMaximumThroughput(%),SNR(dB),
1,R.67 TDD,OP.1 TDD,EVA5,2x2 Medium,70,5.0,≥1
