Tests,Step 1,Step 2,Step 3,Step 4
CA tests in Clause 8.14.2.2.1,Select TDD CA configurations with the maximum number of CCs supporting 8 layers MIMO among all supported TDD CA configurations with any CA capability,Select any one of the TDD CA configuration with the largest aggregated CA bandwidth combinations on any 2CCs among all the CCs among all the slected TDD CA configuration from Step 1,NA,NA
"NOTE 1:The applicability and test rules are specified in this table, unless otherwise stated.NOTE 2:Number of the supported bandwidth combinations to be tested from each selected CA configuration is 1.NOTE 3:A single Uplink CC is configured for all CA tests.",,,,
