Test num,Bandwidth and MCS,Reference channel,OCNG pattern,Propa-gation condi-tion,Correlation matrix and antenna config.,Reference value,,UE category
,,,,,,Fraction of maximumThroughput (%),SNR (dB),
1,10 MHz16QAM 0.5,R.sTTI.1 FDD,OP.1 TDD,EVA30,4x2 Low,70,13.5,≥2
