Test number,Bandwidth,Aggregation level,Reference Channel,OCNG Pattern,Propagation Condition,Antenna configuration and correlation Matrix,Reference value,
,,,,,,,Pm-dsg (%),SNR (dB)
1,10 MHz,8 CCE,R.15 FDD,OP.1 FDD,ETU70,1x2 Low,1,-1.7
