Test num.,Bandwidth combination,Requirement,UE category
1,2x20 MHz,As specified in Table 8.2.3.4-2 and Table 8.2.3.4-3 per CC,≥5
Note 1:The OCNG pattern applies for each CC.Note 2:The applicability of requirements for different dual connectvity configurations and bandwidth combination sets is defined in 8.1.2.3A.,,,
