Test number,Bandwidth and MCS,Reference Channel,OCNG Pattern,Propagation Condition,Correlation Matrix and Antenna Configuration,Reference value,,UE Category,DL UE Category
,,,,,,Fraction of MaximumThroughput (%),SNR (dB),,
1,10 MHz16QAM,R.50-4 TDD,OP.1 TDD,EPA5,8x8 Low,70,18.5,8,"14, 17,18,19,20,22,23,24,25,26"
