Test number,Bandwidth,Reference Channel,Propagation Condition,Antenna configuration and correlation Matrix,Reference value,
,,,,,Pm-bch (%),SNR (dB)
1,1.4 MHz,R.21,ETU70,1 x 2 Low,1,-6.4
