Test number,Bandwidth and MCS,Reference Channel,OCNG Pattern,Propagation Condition,Correlation Matrix and Antenna Configuration,Reference value,
,,,,,,Fraction of MaximumThroughput (%),SNR (dB)
1,10MHz16QAM 1/2,R.79 FDD,OP.2 FDD,EPA5,2x1 Low,70%,8.6
