Test number,Bandwidth,Reference Channel,OCNG Pattern,Propagation Condition,Correlation Matrix and Antenna Configuration,Reference value,,UE DL category
,,,,,,Fraction of MaximumThroughput (%),SNR (dB),
1,10 MHz64QAM 1/2,R.85 TDD,OP.1 TDD,EPA5,4x1 Low,70,11.6,1bis
