Test number,Bandwidth,Aggregation level,Reference Channel,OCNG Pattern,Propagation Condition,Antenna configuration and correlation Matrix,Reference value,,UECategory
,,,,,,,Pm-dsg (%),SNR (dB),
1,10 MHz,16 ECCE,R.82 TDD,OP.2 TDD,EPA5,2 x 1 Low,1,-4.1,M1
