Test num,Bandwidth and MCS,Reference channel,OCNG pattern,Propa-gation condi-tion,Correlation matrix and antenna config.,Reference value,,UE category
,,,,,,Fraction of maximumThroughput (%),SNR (dB),
1,10 MHzQPSK 1/3,R.sTTI.2 TDD,OP.1 TDD,EPA5,2x2 Low,70,6.8,≥2
