Accuracy,Conditions,,,,,
,PRS Ês/Iot,PRS SCS,PRS bandwidthNote 1,PRS resource repetition ()          Note 2TrepPRS*LPRS/KcombPRS,Io Note 3 range,
,,,,,Minimum Io,Maximum Io
Tc Note 4,dB,kHz,PRB,,dBm/SCS,dBm/BWChannel
35 +ΔNote 6,(PRS Ês/Iot)j ≥-6 dB (PRS Ês/Iot)i ≥-13 dB,60,≥ 24,≥ 4,"Same value as PRS_RP in Table B.2.14-2, according to UE Power class, operating band and angle of arrival",-50
24 +Δ,,,≥ 64,≥ 1,Note 5,Note 5
11 +Δ,,,≥ 132,≥ 1,Note 5,Note 5
24+Δ,,120,≥ 32,≥ 4,"Same value as PRS_RP in Table B.2.14-2, according to UE Power class, operating band and angle of arrival",-50
13 +Δ,,,≥ 64,≥ 1,Note 5,Note 5
6 +Δ,,,≥ 128,≥ 1,Note 5,Note 5
"NOTE 1:Minimum PRS bandwidth, which is minimum of the PRS bandwidths of resource j and resource i.NOTE 2: Minimum number of PRS resource repetitions among resource j and resource i.  are configured by higher layer parameter dl-PRS-ResourceRepetitionFactor, dl-PRS-NumSymbols and dl-PRS-CombSizeN defined in TS 37.355 [34], respectively.NOTE 3:Io is assumed to have constant EPRE across the bandwidth.NOTE 4:Tc is the basic timing unit defined in TS 38.211 [6].NOTE 5:The same bands and the same Io conditions for each band apply for this requirement as for the corresponding requirement with the PRS bandwidth of the smallest PRB number for the corresponding SCS.NOTE 6:Δis the value of the timing error margin for the RxTx TEG, reported via nr-UE-RxTxTEG-TimingErrorMargin. Δ cannot be larger than the sum of the margins in table 10.1.25.2-6 (dependent on PRS/SRS BW) for any pair of individual UE Rx-Tx time difference measurements associated with the RxTx TEG. TrepPRS, LPRS ,KcombPRS",,,,,,
