ParameterNote 6,Unit,Cell 2,,,Cell 3,,
,,T1,T2,T3,T1,T2,T3
Angle of arrival configuration,,Setup 1 according to A.3.15.1,,,,,
Assumption for UE beamsNote 7,,Rough,,,Rough,,
Note1,dBm/15kHzNote4,-112,,,-112,,
Note1,dBm/SCSNote3,-102.97,,,-102.97,,
,dB,-∞,14,14,-∞,14,14
SS-RSRPNote2,dBm/SCS Note4,-∞,-88.97,-88.97,-∞,-88.97,-88.97
,dB,-∞,14,14,-∞,14,14
IoNote2,dBm/95.04 MHz Note4,-73.98,-59.81,-59.81,-73.98,-59.81,-59.81
"NOTE 1:Interference from other cells and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for  to be fulfilled.NOTE 2:SS-RSRP and Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves.NOTE 3:SS-RSRP minimum requirements are specified assuming independent interference and noise at each receiver antenna port.NOTE 4: Equivalent power received by an antenna with 0 dBi gain at the centre of the quiet zoneNOTE 5:As observed with 0 dBi gain antenna at the centre of the quiet zoneNOTE 6: All parameters apply for configuration 1 and 2NOTE 7:Information about types of UE beam is given in clause B.2.1.3, and does not limit UE implementation or test system implementation",,,,,,,
