Configuration,PCell (Cell 1),SCell (Cell 2)
1,"120 kHz SSB SCS, 100 MHz bandwidth, TDD duplex mode","DL and UL: 120 kHz SSB SCS, 100 MHz bandwidth, TDD duplex mode"
