Wanted signal mean power (dBm),Interfering signal mean power (dBm),Type of interfering signals
PREFSENS + 6dB,Wide Area BS: -39 (Note 2),See Table 7.7.3-2
"NOTE 1:PREFSENS depends also on the BS channel bandwidth as specified in clause 7.2.2.NOTE 2: Interfering signal mean power level was derived considering an interfering signal with 10% duty cycle. For more details, refer to TR 38.853 [23].",,
