Number,Number of,Propagation,Frequency,SNR (dB),,,,,
of TX antennas,demodulation branches,conditions and correlation matrix (Annex G),offset,Burst format A1,Burst format A2,Burst format A3,Burst format B4,Burst format C0,Burst format C2
1,2,AWGN,0,-8.7,-11.5,-13.3,-15.8,-5.8,-11.4
,,TDLA30-300 Low,4000 Hz,-1.7,-4.4,-5.8,-7.5,1.2,-4.2
