Wanted Signal mean power (dBm),Interfering Signal mean power (dBm),Type of Interfering Signal
PREFSENS +6 dB(Note),-15,CW carrier
"NOTE 1:PREFSENS depends on the RAT. For NR, PREFSENS depends also on the BS channel bandwidth as specified in Table 7.2.2-1, 7.2.2-2, and 7.2.2-3. For band n104, PREFSENS depends on the BS channel bandwidth as specified in tables 7.2.2-1a, 7.2.2-2c, and 7.2.2-3c. For NB-IoT, PREFSENS depends also on the sub-carrier spacing as specified in tables 7.2.1-5, 7.2.1-5a and 7.2.1-5c of TS 36.104 [13].NOTE 2: For NB-IoT, up to 24 exceptions are allowed for spurious response frequencies in each wanted signal frequency when measured using a 1MHz step size. For these exceptions the above throughput requirement shall be met when the blocking signal is set to a level of -40 dBm for 15 kHz subcarrier spacing and -46 dBm for 3.75 kHz subcarrier spacing. In addition, each group of exceptions shall not exceed three contiguous measurements using a 1MHz step size.NOTE 3:Void",,
