Number of TX antennas,Number of RX antennas,Cyclic prefix,Duplex,Propagation conditions and correlation matrix (Annex G),Fraction of maximum throughput,FRC(Annex A),Additional DM-RS position,SNR(dB)
1,2,Normal,TDD,TDLA30-300 Low,70%,G-FR2-A3-27,pos1,-2.6
