BS channel bandwidth of lowest/highest carrier transmittedBWChannel (MHz),BS adjacent channel centre frequency offset below the lowest or above the highest carrier centre frequency transmitted,Assumed adjacent channel carrier,Filter on the adjacent channel frequency and corresponding filter bandwidth,ACLR limit(dB)
"50, 100, 200, 400, 800, 1600, 2000",BWChannel,NR of same BW (Note 2),Square (BWConfig),28 (Note 3)26 (Note 4)24 (Note 5)
NOTE 1:BWChannel and BWConfig are the BS channel bandwidth and transmission bandwidth configuration of the lowest/highest carrier transmitted on the assigned channel frequency.NOTE 2:With SCS that provides largest transmission bandwidth configuration (BWConfig).NOTE 3:Applicable to bands defined within the frequency spectrum range of 24.25 – 33.4 GHzNOTE 4:Applicable to bands defined within the frequency spectrum range of 37 – 52.6 GHzNOTE 5:Applicable to bands defined within the frequency spectrum range of 52.6 – 71 GHz.,,,,
