Number of,Number of,Propagation,Frequency,SNR (dB),,
TX antennas,demodulation branches,conditions and correlation matrix (Annex G),offset,Burst format A2,Burst format B4,Burst format C2
1,2,AWGN,0,-20.9,-25.0,-20.8
,,TDLA10-650,7100 Hz,-14.0,-16.9,-14.0
