Number of Tx antennas,Number of RX antennas,Cyclic Prefix,Propagation conditions and correlation matrix(Annex G),AdditionalDM-RS configuration,SNR(dB)
1,2,Normal,TDLA30-10 Low,No additional DM-RS,-6
