Number of TX antennas,Number of RX antennas,Cyclic prefix,Propagation conditions (Annex G),BLER,FRC(annex A),Additional DM-RS position,SNR(dB)
1,2,Normal,AWGN,0.001%,G-FR1-A3A-1,pos1,-5.1
