BS channel bandwidth of the lowest carrier received (MHz),Wanted signal mean power (dBm),Interfering signal mean power (dBm)
"3, 5",PREFSENS + 6 dB,Wide Area BS: -39 (Note 2)
"NOTE 1:PREFSENS depends on the BS channel bandwidth as specified in clause 7.2.2.NOTE 2: Interfering signal mean power level was derived considering an interfering signal with 10% duty cycle. For more details, refer to TR 38.853 [23].",,
