Frequency range,Maximum Level,Measurement Bandwidth,Note
1920 MHz – 1980 MHz,-57 dBm,5 MHz,"This limit is derived from ECC Decision(20)02 [21] assuming a 18 dBi maximum antenna gain and 4  dB losses, and assuming one antenna connector. For more details on the maximum level derivation, refer to TR 38.852 [23]"
