Configuration,Description of Cell 1 with CCA,Description of Cell 2 with CCA
1,"30 kHz SSB SCS, 40 MHz bandwidth, TDD duplex mode","30 kHz SSB SCS, 40 MHz bandwidth, TDD duplex mode"
