Configuration,Description of a cell without CCA,Description of a cell with CCA
1,"15 kHz SSB SCS, 10 MHz bandwidth, FDD duplex mode","30 kHz SSB SCS, 40 MHz bandwidth, TDD duplex mode"
2,"15 kHz SSB SCS, 10 MHz bandwidth, TDD duplex mode","30 kHz SSB SCS, 40 MHz bandwidth, TDD duplex mode"
3,"30 kHz SSB SCS, 40 MHz bandwidth, TDD duplex mode","30 kHz SSB SCS, 40 MHz bandwidth, TDD duplex mode"
NOTE:The UE is only required to be tested in one of the supported test configurations.,,
