"HARQ-ACK(0), HARQ-ACK(1)",,
"ACK, ACK",,"1, 0"
"ACK, NACK/DTX",,"1, 1"
"NACK/DTX, ACK",,"0, 1"
"NACK, NACK/DTX",,"0, 0"
"DTX, NACK/DTX",No Transmission,
