Value of 'SPUCCH' resource indication field',PUCCH resource group
'00',The 1st PUCCH resource group value configured by the higher layers
'01',The 2nd PUCCH resource group value configured by the higher layers
'10',The 3rd PUCCH resource group value configured by the higher layers
'11',The 4th PUCCH resource group value configured by the higher layers
