Parameter,Unit,Test 1,,Test 2,
,,Cell 1,Cell 2,Cell 1,Cell 2
Angle of arrival configuration,,Setup 1 according to clause A.3.15.1,,,
Assumption for UE beamsNote 7,,Rough,,Rough,
Note1,dBm/15 kHzNote4,-98,,-98,
Note1,dBm/SCSNote4,-89,,-89,
PRS,dB,-2,-10,-2,10
PRPNote2,dBm/SCS,-91,-99,-91,-99
PRS,dB,-2.41,-12.12,-2.41,-12.12
IoNote2,dBm/190.08 MHz Note4,-54.62,,-54.62,
"NOTE 1:Where used, interference from other cells and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for  to be fulfilled.NOTE 2:PRP, Es/Iot and Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves.NOTE 3:VoidNOTE 4:Equivalent power received by an antenna with 0 dBi gain at the centre of the quiet zoneNOTE 5:VoidNOTE 6:Calculation of Es/Iot includes the effect of UE internal noise up to the value assumed for the associated Refsens requirement in clause 7.3.2 of TS 38.101-2 [19], and an allowance of 1 dB for UE multi-band relaxation factor ΔMBP from TS 38.101-2 [19] Table 6.2.1.3-4.NOTE 7:Information about types of UE beam is given in clause B.2.1.3, and does not limit UE implementation or test system implementation",,,,,
