Parameter,,Unit,Cell 1,Cell 2,Cell 3
,,,T2,T2,T2
RF Channel Number,,,1,1,1
Positiong frequency layer,,,1,1,1
Correlation Matrix and Antenna Configuration,,,1x2 Low,1x2 Low,1x2 Low
OCNG patterns defined in A.3.2.1,,,OP.1,OP.1,OP.1
PRACH configuration,,,FR2 PRACH configuration 1,FR2 PRACH configuration 1,FR2 PRACH configuration 1
Note 3,Config 1,dBm/SCS,-89,-89,-89
PRS,Config 1,dB,-5.44,-11.67,-11.67
Io,Config 1,dBm/19.08MHz,-55.48,-55.48,-55.48
PRS,,dB,-6,-13,-13
Propagation Condition,,,AWGN,,
"NOTE  1:OCNG shall be used such that active cells (all, except Cell 3 in T3) are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols other than those in the slots with transmitted PRS.NOTE  2:The resources for uplink transmission are assigned after the end of time period T2 to UEs that do not support SDT for measurement reporting.NOTE  3:Interference from other cells and noise sources not specified in the test are assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for  to be fulfilled.",,,,,
