Parameter,,Unit,Cell 1,,Cell 2,,Cell 3,
,,,Sub-test 1,Sub-test 2,Sub-test 1,Sub-test 2,Sub-test 1,Sub-test 2
RF Channel Number,,,1,,1,,1,
Positiong frequency layer,,,1,,1,,1,
Correlation Matrix and Antenna Configuration,,,1x2 Low,,1x2 Low,,1x2 Low,
OCNG patterns defined in A.3.2.1,,,OP.1,,OP.1,,OP.1,
PRACH configuration,,,FR2 PRACH configuration 1,,FR2 PRACH configuration 1,,FR2 PRACH configuration 1,
Note 3,Config 1,dBm/SCS,-89,,-89,,-89,
PRS,Config 1,dB,-5.45,1,-11.67,-1.2,-11.67,-1.2
Io,Config 1,dBm/9.36 MHz,dBm/19.08 MHz,-55.48,-51.23,-55.48,-51.23,-55.48
PRS,,dB,-6,-3,-13,-6,-13,-6
PRS-RSRP Note 4,,dBm/SCS,-94.45,-88,-100.67,-90.2,-100.67,-90.2
Propagation Condition,,,AWGN,,,,,
"NOTE 1:OCNG shall be used such that active cells are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols other than those in the slots with transmitted PRS.NOTE 2:The resources for uplink transmission are assigned to the UE prior to the start of time period T2.NOTE 3:Interference from other cells and noise sources not specified in the test are assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for  to be fulfilled.NOTE 4: PRP and Io levels have been derived from other parameters and are given for information purpose. These are not settable test parameters. The Io is calculated based only on the symbols in which PRS is transmitted.NOTE 5:Calculation of Es/Iot includes the effect of UE internal noise up to the value assumed for the associated Refsens requirement in clause 7.3.2 of TS 38.101-2 [19], and an allowance of 1 dB for UE multi-band relaxation factor ΔMBP from TS 38.101-2 [19] Table 6.2.1.3-4.",,,,,,,,
