SPUCCH Format,,
Slot,"Format 1, 1a, 1b","Frequency hopping disabled: see derivation of  for PUCCH format 1, 1a, 1b in clause 5.4.3 replacing  with Frequency hopping enabled: see derivation of  for PUCCH format 2, 2a, 2b in clause 5.4.3 replacing  with"
,Format 3,
,Format 4,
Subslot,"Format 1, 1a, 1b","see derivation of  for PUCCH format 2, 2a, 2b in clause 5.4.3 replacing  with"
,Format 4,
