PUCCH format,Set of values for,
,Normal cyclic prefix,Extended cyclic prefix
"1, 1a, 1b","2, 3, 4","2, 3"
"2, 3","1, 5",3
"2a, 2b","1, 5",N/A
"4,5",3,2
