,DCI format 0_0/0_2,DCI format 0_1,DCI format 1_0/1_2/4_1,DCI format 1_1/4_2
Redundancy version(if present),set to all '0's,For the enabled transport block: set to all '0's,set to all '0's,For the enabled transport block: set to all '0's
