,,Number of EPDCCH candidates  for Case 1,,,,,Number of EPDCCH candidates  for Case 2,,,,
,,L=2,L=4,L=8,L=16,L=32,L=1,L=2,L=4,L=8,L=16
2,2,"4,4","2,2","1,1","0,0","0,0","4,4","2,2","1,1","0,0","0,0"
4,4,"3,3","3,3","1,1","1,1","0,0","3,3","3,3","1,1","1,1","0,0"
8,8,"3,3","2,2","1,1","1,1","1,1","3,3","2,2","1,1","1,1","1,1"
4,2,"5,3","3,2","1,1","1,0","0,0","5,3","3,2","1,1","1,0","0,0"
8,2,"4,2","4,2","1,1","1,0","1,0","4,2","4,2","1,1","1,0","1,0"
8,4,"3,3","2,2","2,1","1,1","1,0","3,3","2,2","2,1","1,1","1,0"
