Higher layer parameter'pusch-maxNumRepetitionCEmodeB',
Not configured,"{4,8,16,32,64,128,256,512}"
192,"{1,4,8,16,32,64,128,192}"
256,"{4,8,16,32,64,128,192,256}"
384,"{4,16,32,64,128,192,256,384}"
512,"{4,16,64,128,192,256,384,512}"
768,"{8,32,128,192,256,384,512,768}"
1024,"{4,8,16,64,128,256,512,1024}"
1536,"{4,16,64,256,512,768,1024,1536}"
2048,"{4,16,64,128,256,512,1024,2048}"
