Value of SRS request field,Description
'00',No type 1 SRS trigger
'01',Type 1 SRS trigger and first scheduled PUSCH subframe
'10',Type 1 SRS trigger and second scheduled PUSCH subframe
'11',Type 1 SRS trigger and last scheduled PUSCH subframe
