Transmission mode,DCI format,Search Space,Transmission scheme of PUSCH corresponding to MPDCCH
Mode 1,DCI format 6-0A or 6-0B,UE specific by PUR-RNTI,"Single-antenna port, port 10 (see Clause 8.0.1)"
