Value of SRS request field,Description
'00',No type 1/2 SRS trigger for a 1st set of serving cells configured by higher layers
'01',Type 1/2 SRS trigger for a 2nd set of serving cells configured by higher layers
'10',Type 1/2 SRS trigger for a 3rd set of serving cells configured by higher layers
'11',Type 1/2 SRS trigger for a 4th set of serving cells configured by higher layers
