B,MPR (dB),
,-13dBm/MHz,-30dBm/MHz
0 ≤ B < 5.04,≤ 11.5,≤ 19.0
5.04 ≤ B < 10.08,≤ 11.0,≤ 17.5
10.08 ≤ B,,≤ 16.5
