B,MPR (dB),
,-13dBm/MHz,-30dBm/MHz
0 ≤ B < 5.04,≤ 6.5,≤ 13.5
5.04 ≤ B < 10.08,,≤ 12.5
10.08 ≤ B < 20.16,,≤ 11.5
20.16 ≤ B,,≤ 10.5
