Frequency range(MHz),Channel bandwidth (MHz) /Spectrum emission limit(dBm),Measurement bandwidth
,"5, 10, 15, 20, 30, 40, 50, 60",
1400 ≤ f ≤ 1427,-32,27 MHz
NOTE 1:This requirement shall be verified with UE transmission power configured as high as possible but no higher than 15 dBm.,,
