,MPR for S-SSB (dB) /RB Allocation,
,Outer RB set configuration,Inner RB set configuration
Contiguous/Non-contiguous sub-band RB sets,≤ 12.5,≤ 9.5
NOTE 1:Outer sub-band configuration and inner sub-band configuration in Table 6.2E.2F-3 apply.,,
