B,MPR (dB),
,-13dBm/MHz,-30dBm/MHz
0 ≤ B < 5.04,≤ 7.0,≤ 15.0
5.04 ≤ B < 10.08,,≤ 13.0
10.08 ≤ B < 20.16,,≤ 12.0
20.16 ≤ B,,≤ 10.0
