Uplink CA Configuration,Class 1 (dBm),Tolerance (dB)
CA_n100A-n101A,31,+2/-3
"NOTE:Uplink CA configuration CA_n100-n101 is allowed only for FRMCS cab-radio’s, i.e. user equipment installed on trains with external antenna on top of the train roof at approximately 4m over ground, with UE having power class 1 capability per band.",,
