NR CA Band,NS value,Aggregated channel bandwidth (MHz),Frequency range (MHz),Maximum mean power density (dBm/MHz)
CA_n96,CA_NS_53,"40, 60, 80, 100, 120, 140, 160",5925 – 7125,-1
