Modulation,,Channel bandwidth/MPR (dB),
,,Outer RB allocations,Inner RB allocations
CP-OFDM,QPSK,≤ 6.0,≤ 3.0
,16QAM,,
,64 QAM,≤ 7.0,≤ 5.5
,256 QAM,≤ 9.0,
