Frequency range(MHz),Channel bandwidth (MHz) / Spectrum emission limit (dBm),Measurement bandwidth
,"5, 10, 15, 20, 25, 30, 35, 40, 45, 50 MHz",
1675 ≤ f ≤ 1710,-40,1 MHz
