B,MPR (dB),
,-13dBm/MHz,-30dBm/MHz
0 ≤ B < 5.04,≤ 10.5,≤ 17.0
5.04 ≤ B < 10.08,≤ 9.5,≤ 16.0
10.08 ≤ B,,≤ 15.5
