Parameter,,Unit,Cell 1,Test 1 Cell 2,,,,
,,,T1 to T5,T1,T2,T3,T4,T5
Propagation condition,"Config 1, 2",,AWGN+220 Hz,,,,,
,Config 3,,AWGN+500 Hz,,,,,
