Field,Bit width for CRI=0 or 1
Wide-band CQI,4
Subband differential CQI,2
Position of the M selected subbands,
Field,Bit width for CRI=2
Wide-band CQI codeword 0,4
Subband differential CQI codeword 0,2
Wide-band CQI codeword 1,4
Subband differential CQI codeword 1,2
Position of the M selected subbands,
