Field,Bit width,,,,,,,
,8 antenna ports,,,,,,,
,Rank = 1,Rank = 2,Rank = 3,Rank =4,Rank = 5,Rank = 6,Rank = 7,Rank = 8
Wide-band CQI,4,4,4,4,4,4,4,4
Spatial differential CQI,0,3,3,3,3,3,3,3
i1,3,3,1,1,2,2,2,0
Wide-band i2,1,1,3,3,0,0,0,0
