Parameter,,Unit,Test 1,,
,,,Cell 1,Cell 2,Cell 3
BWchannel Note 1,,MHz,20,20,20
Measurement bandwidth,,,47—52,,
PDSCH Reference measurement channel defined in A.3.1.1.1,,,R.4 FDD,R.4 FDD,N/A
PDSCH allocation,,,38—61,38—61,N/A
PDCCH/PCFICH/PHICH Reference measurement channel defined in A.3.1.2.1,,,R.10 FDD,,
OCNG Patterns defined in A.3.2.1.11 (OP.11 FDD) and A.3.2.1.12 (OP.12 FDD),,,OP.11 FDD,OP.11 FDD,OP.12 FDD
IoNote2,Bands FDD_A Note 5,dBm/18 MHz,-84.75,(Io for Channel 1 +5.33dB),
,"Bands FDD_B1 Note 5, FDD_B2 Note 5, Note 6",,-84.25,,
,Bands FDD_C Note 5,,-83.75,,
,Bands FDD_D Note 5,,-83.25,,
,Bands FDD_E Note 5,,-82.75,,
,Bands FDD_G Note 5,,-81.75,,
,Bands FDD_H Note 5,,-81.25,,
"Note 1:This test verifies the RRM requirement which is independent of channel bandwidth and is performed according to the principle defined in section A.3.6.1.Note 2:Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves.Note 3:See Table A.9.1.6.2-1 for the other parameters. Note 4:E-UTRA operating band groups are as defined in Section 3.5.Note 5:The test applies for E-UTRA operating bands in this band group which are supporting 20 MHz channel bandwidth.Note 6:For Band 74, the tests shall be performed with the carrier frequency of the assigned E-UTRA channel bandwidth within 1475.9-1510.9 MHz.",,,,,
