Parameters,,Test 1,,,
,,Units,Cell 1,Cell 2,Cell 3
BWchannel_CA Note 1,,MHz,20,20,20
Measurement bandwidth,,,47-52,47-52,47-52
PDSCH Reference measurement channel defined in A.3.1.1.1,,,R.4 FDD,R.4 FDD,-
PDSCH allocation,,,38-61,38-61,-
PDCCH/PCFICH/PHICH Reference measurement channel defined  in A.3.1.2.1,,,R.10 FDD,R.10 FDD,R.10  FDD
OCNG Patterns defined in A.3.2.1.11 (OP.11 FDD) and A.3.2.1.12 (OP.12 FDD),,,OP.11 FDD,OP.11 FDD,OP.12FDD
IoNote2,Bands FDD_A Note 5,dBm/18 MHz,-87.26,-82.67,
,"Bands FDD_B1 Note 5 , FDD_B2 Note 5 Note 6",,-86.76,-82.17,
,Bands FDD_C Note 5,,-86.26,-81.67,
,Bands FDD_D Note 5,,-85.76,-81.17,
,Bands FDD_E Note 5,,-85.26,-80.67,
,Bands  FDD_G Note 5,,-84.26,-79.67,
,Bands FDD_H Note 5,,-83.76,-79.17,
"Note 1:This test verifies the RRM requirement which is independent of channel bandwidth and is performed according to the principle defined in section A.3.6.1.Note 2:Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves Note 3:See Table A.9.2.5.2-1 for the other parametersNote 4:E-UTRA operating band groups are as defined in Section 3.5.Note 5:The test applies for E-UTRA operating bands in this band group which are supporting 20 MHz channel bandwidth.Note 6:For Band 74, the tests shall be performed with the carrier frequency of the assigned E-UTRA channel bandwidth within 1475.9-1510.9 MHz.",,,,,
