Parameter,,Unit,Test 1,,
,,,Cell 1,Cell 2,Cell3
E-UTRA RF Channel Number,,,1,2,2
BWchannel,,MHz,"5MHz: NRB,c = 2510MHz: NRB,c = 5020MHz: NRB,c = 100",20,20
DMTC period,,ms,N/A,40,40
DMTC period offset,,,N/A,10,10
Discovery signal occasion duration,,ms,N/A,1,1
LBT model,,,N/A,N/A,A.3.17
Special subframe configurationNote1,,,6,N/A,N/A
Uplink/downlink configurationNote1,,,1,N/A,N/A
Timing offset to cell1,,s,-,0,3
Time alignment error between cell 2 and cell 1,,,-,Time alignment error as specified in 3GPP TS 36.104 [30] clause 6.5.3.1.,-
Measurement bandwidth,,,5MHz:  10-1510MHz: 22-2720MHz: 47-52,47-52,47-52
PDSCH Reference measurement channel defined in A.3.1.1,,,5MHz: R.4 TDD 10MHz: R.0 TDD20MHz: R.3 TDD,R.0 FS3,-
PDSCH allocation,,,5MHz:    7-1710MHz: 13-3620MHz: 38-61,38-61,-
PDCCH/PCFICH/PHICH Reference measurement channel defined in A.3.1.2,,,5MHz: R.11 TDD 10MHz: R.6 TDD20MHz: R.10 TDD,R.0 FS3,R.0 FS3
OCNG Patterns defined in A.3.2,,,5MHz: OP.9 TDD 10MHz: OP.1 TDD20MHz: OP.7 TDD,OP.13 FDD,OP.14 FDD
PBCH_RA,,dB,0,0,0
PBCH_RB,,,,,
PSS_RA,,,,,
SSS_RA,,,,,
PCFICH_RB,,,,,
PHICH_RA,,,,,
PHICH_RB,,,,,
PDCCH_RA,,,,,
PDCCH_RB,,,,,
PDSCH_RA,,,,,
PDSCH_RB,,,,,
OCNG_RA Note2,,,,,
OCNG_RB Note2,,,,,
Note3,Bands TDD_A,dBm/15 kHz,-117,-,
,Bands TDD_C,,-116,,
,Bands TDD_E,,-115,,
,Bands FS3_G,,-,( for Channel 1 +1dB),
,,dB,-4,0.46 Note9,-5.76
RSRPNote4,Bands TDD_A,dBm/15 kHz,-121,-,
,Bands TDD_C,,-120,,
,Bands TDD_E,,-119,,
,Bands FS3_G,,-,(RSRP for Cell 1 +8dB),(RSRP for Cell 1 +4dB)
IoNote4,Bands TDD_A,5MHz: dBm/4.5MHz 10MHz: dBm/9MHz20MHz: dBm/18MHz,"-87.76 +10log(NRB,c/50)",-,
,Bands TDD_C,,"-86.76 +10log(NRB,c/50)",,
,Bands TDD_E,,"-85.76 +10log(NRB,c/50)",,
,Bands FS3_G,,-,(Io for Channel 1 +5.33dBNote9 +10log(NRB channel2 / NRB channel 1)),(Io for Channel 1 +5.33dB +10log(NRB channel2 / NRB channel 1))
,,dB,-4,3,-1
Propagation condition,,-,AWGN,,
"Note 1:For special subframe and uplink-downlink configurations see Tables 4.2-1 and 4.2-2 in TS 36.211.Note 2:OCNG shall be used such that cells are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols. For cells with LBT model, OCNG is transmitted only in subframes with downlink transmission bursts, and is not transmitted during muted subframes or during DMTC windows.Note 3:Interference from other cells and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for  to be fulfilled.Note 4:RSRP and Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves.Note 5:RSRP minimum requirements are specified assuming independent interference and noise at each receiver antenna port.Note 6: The selection of the bands for testing depends on the configuration of the carrier aggregation supported by the UEs.Note 7:This test verifies the RRM requirement which is independent of channel bandwidth and is performed according to the principle defined in section A.3.6.1.Note 8:E-UTRA operating band groups are as defined in Section 3.5.Note 9:The value is corresponding to DRS transmission through LBT operation in Cell3.",,,,,
