Parameter,Unit,Cell 1,,
,,T1,T2,T3
E-UTRA RF Channel Number,,1,,
BWchannel,MHz,10,,
PDCCH/PCFICH/PHICH Reference measurement channel defined in A.3.1.2.1,,R.6 FDD,,
OCNG Patterns defined in A.3.2.1.2,,OP.2 FDD,,
PBCH_RA,dB,0,,
PBCH_RB,,,,
PSS_RA,,,,
SSS_RA,,,,
PCFICH_RB,,,,
PHICH_RA,,,,
PHICH_RB,,,,
PDCCH_RA,,,,
PDCCH_RB,,,,
PDSCH_RA,,,,
PDSCH_RB,,,,
OCNG_RANote 1,,,,
OCNG_RBNote 1,,,,
Note2,dBm/15 kHz,-110,,
,dB,4.5,-4.5,4.5
RSRP Note3,dBm/15 kHz,-105.5,-114.5,-105.5
SCH_RP Note 3,dBm/15 kHz,-105.5,-114.5,-105.5
Io Note 3,dBm/9 MHz,-76.4,-80.9,-76.4
Propagation Condition,,AWGN,,
Note 1:OCNG shall be used such that cell is fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols.Note 2:Interference from other cells and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for  to be fulfilled.Note 3:RSRP and SCH_RP levels have been derived from other parameters for information purposes. They are not settable parameters themselves.,,,,
